(-0.4755, -0.6116, -6.0073)
(0.0278, -0.4342, -5.6979)
(0.5814, -0.6757, -5.6331)
(1.2009, -0.6602, -5.5625)
(1.6904, -0.2211, -5.5448)
(-0.5092, -0.8941, -5.6768)
(-0.0839, -0.6379, -5.3413)
(2.1348, 0.2555, -5.482)
(0.4823, -0.7254, -5.2313)
(2.42, 0.5486, -5.3556)
(1.1171, -0.6164, -5.1604)
(1.6923, -0.2601, -5.1432)
(2.1439, 0.1873, -5.0591)
(2.5027, 0.5411, -5.0224)
(-0.536, -1.2425, -5.2343)
(-0.1796, -0.8918, -4.8962)
(0.3657, -0.6834, -4.7408)
(0.9642, -0.4578, -4.7018)
(1.5948, -0.1884, -4.6693)
(2.1101, 0.1276, -4.5183)
(2.5649, 0.2255, -4.4972)
(-0.5237, -1.5859, -4.7566)
(-0.0375, -1.2498, -4.4963)
(0.5029, -0.9139, -4.2849)
(1.0826, -0.6641, -4.2677)
(1.6436, -0.3657, -4.2504)
(2.0628, -0.0212, -4.0866)
(2.5744, -0.1055, -3.9836)
(-0.5053, -1.9236, -4.2838)
(0.1061, -1.7024, -4.1803)
(0.676, -1.3666, -3.9981)
(1.1948, -1.0307, -3.8847)
(1.464, -0.5335, -3.9445)
(1.7964, -0.138, -4.0382)
(2.0823, 0.2223, -4.1675)
(-0.4903, -2.152, -3.7371)
(0.1605, -2.0439, -3.7119)
(0.7217, -1.705, -3.5485)
(1.1844, -1.2921, -3.3904)
(1.4142, -0.7592, -3.4331)
(1.7267, -0.3033, -3.5483)
(1.9342, -0.0417, -3.5816)
(-0.4625, -2.3168, -3.1575)
(0.1809, -2.2782, -3.1651)
(0.6896, -1.9035, -3.0241)
(1.1495, -1.4785, -2.9043)
(1.5392, -1.0732, -2.9676)
(1.7707, -0.5564, -2.9193)
(1.8392, -0.1161, -2.8006)
(-0.4111, -2.4233, -2.5635)
(0.2483, -2.4687, -2.6123)
(0.8433, -2.2069, -2.5897)
(1.3337, -1.808, -2.5286)
(1.6986, -1.3343, -2.4622)
(1.9827, -0.8254, -2.3688)
(2.2023, -0.4215, -2.2904)
(-0.3469, -2.4841, -1.9619)
(0.317, -2.5724, -2.0257)
(0.95, -2.3779, -2.0404)
(1.4699, -2.0097, -1.9999)
(1.8774, -1.5489, -1.9187)
(2.2376, -1.0815, -1.8416)
(2.5057, -0.709, -1.779)
(-0.2802, -2.539, -1.3604)
(0.3815, -2.6689, -1.4327)
(1.0209, -2.4967, -1.4548)
(1.5659, -2.1404, -1.4227)
(2.0531, -1.7349, -1.3701)
(2.4909, -1.3204, -1.3192)
(2.8118, -0.9828, -1.2712)
(-0.2241, -2.638, -0.7667)
(0.4566, -2.8161, -0.8528)
(1.1328, -2.7119, -0.9044)
(1.7208, -2.3578, -0.8906)
(2.2591, -1.9526, -0.8527)
(2.753, -1.5543, -0.8105)
(3.1192, -1.2411, -0.7665)
(-0.1728, -2.7368, -0.1854)
(0.5322, -2.9457, -0.2726)
(1.2481, -2.9289, -0.3528)
(1.8969, -2.6104, -0.3828)
(2.4821, -2.1959, -0.3635)
(3.0273, -1.7876, -0.3185)
(3.4471, -1.4618, -0.2525)
(-0.0768, -2.6357, 0.389)
(0.6161, -2.8578, 0.3106)
(1.3289, -2.9459, 0.2309)
(2.0179, -2.7451, 0.1731)
(2.6569, -2.4079, 0.1521)
(3.2801, -2.0455, 0.1579)
(3.9642, -1.6265, 0.2422)
(0.0292, -2.4899, 0.968)
(0.7039, -2.6901, 0.8847)
(1.3982, -2.7692, 0.7997)
(2.0947, -2.6797, 0.7337)
(4.6168, -1.7537, 0.6095)
(2.7782, -2.5086, 0.669)
(3.4486, -2.2877, 0.5929)
(5.2764, -1.985, 0.8126)
(4.119, -2.0657, 0.5358)
(5.8188, -2.1464, 1.2306)
(4.753, -1.911, 0.5826)
(0.1339, -2.354, 1.5568)
(0.7942, -2.5297, 1.4583)
(1.4698, -2.5786, 1.3381)
(6.1219, -2.036, 1.2317)
(2.1425, -2.4913, 1.2199)
(5.2536, -1.801, 0.841)
(2.8184, -2.3715, 1.1189)
(3.4949, -2.2331, 1.0278)
(5.786, -1.8053, 1.1173)
(4.1719, -2.0902, 0.9434)
(6.2498, -1.7824, 1.1735)
(4.8161, -1.9847, 0.8498)
(0.2437, -2.2349, 2.1295)
(0.9033, -2.4329, 2.054)
(1.5902, -2.5998, 1.8893)
(5.3378, -1.9531, 0.7174)
(2.2722, -2.6604, 1.6813)
(2.9459, -2.6494, 1.488)
(5.8742, -1.8003, 0.765)
(3.6175, -2.5861, 1.3101)
(0.3363, -2.133, 2.5855)
(6.3249, -1.6442, 0.7859)
(4.2874, -2.4856, 1.1405)
(4.9451, -2.3507, 1.0213)
(1.7828, -2.4619, 2.4277)
(1.006, -2.2269, 2.72)
(5.5497, -2.2037, 0.9769)
(2.4699, -2.6251, 2.2099)
(3.143, -2.7416, 2.0006)
(6.1207, -2.1396, 0.8162)
(3.8121, -2.7938, 1.7865)
(6.5425, -2.021, 0.6406)
(4.4811, -2.7622, 1.5755)
(5.1569, -2.6372, 1.4208)
(1.521, -2.1647, 3.0601)
(2.051, -2.3141, 2.918)
(5.8098, -2.5218, 1.3366)
(2.6964, -2.4721, 2.7319)
(3.3656, -2.6169, 2.5313)
(6.4025, -2.4683, 1.1628)
(4.0361, -2.7392, 2.3223)
(6.8088, -2.4613, 0.9071)
(4.7198, -2.8115, 2.1042)
(5.4332, -2.8001, 1.887)
(1.8247, -1.9622, 3.4477)
(2.2891, -2.0386, 3.3217)
(6.0786, -2.8422, 1.6899)
(2.9096, -2.182, 3.1568)
(3.5704, -2.333, 2.9693)
(6.6455, -2.8683, 1.4747)
(4.2347, -2.4855, 2.7795)
(2.0667, -1.7748, 3.6063)
(7.0736, -2.8673, 1.2638)
(4.9134, -2.63, 2.5884)
(2.3991, -1.7216, 3.5984)
(3.0575, -1.8846, 3.4283)
(5.6148, -2.746, 2.3647)
(3.7142, -2.0465, 3.2583)
(6.2587, -2.908, 2.1528)
(4.3661, -2.203, 3.0708)
(5.0182, -2.3981, 2.9382)
(6.8148, -3.0289, 1.942)
(5.6621, -2.4902, 2.693)
(7.2124, -3.084, 1.7313)
(6.3071, -2.6879, 2.4965)
(7.1149, -3.0657, 2.0651)
(6.962, -2.8848, 2.3302)
(1.3255, 3.3356, -3.9953)
(1.7681, 2.8115, -3.9949)
(2.1923, 2.3062, -3.98)
(2.5959, 1.9276, -4.327)
(2.9101, 1.594, -4.7784)
(1.3451, 3.2394, -3.6414)
(1.8857, 2.8431, -3.7655)
(2.8015, 1.1194, -5.1294)
(2.3894, 2.402, -3.8876)
(2.6167, 0.7615, -5.2664)
(2.797, 1.9237, -4.1107)
(2.9715, 1.4037, -4.4325)
(2.7856, 0.9015, -4.7553)
(2.52, 0.5508, -5.0164)
(1.1455, 2.8313, -3.3982)
(1.6761, 2.4728, -3.6054)
(2.2181, 2.1039, -3.6777)
(2.6808, 1.6407, -3.7467)
(2.9457, 1.11, -3.9671)
(2.8227, 0.5949, -4.2782)
(2.586, 0.2262, -4.4984)
(1.0213, 2.4266, -3.0944)
(1.5979, 2.1529, -3.2504)
(2.121, 1.9005, -3.2383)
(2.4969, 1.4179, -3.2723)
(2.743, 0.9064, -3.5306)
(2.7091, 0.3827, -3.8471)
(2.5908, -0.0914, -3.9762)
(1.1413, 2.4685, -2.6351)
(1.6387, 2.2096, -2.8302)
(1.8768, 1.7146, -2.8921)
(2.1341, 1.2209, -2.9135)
(2.313, 0.8952, -3.334)
(2.3024, 0.4561, -3.6835)
(2.0997, 0.2262, -4.1398)
(1.2668, 2.7567, -2.2376)
(1.5705, 2.2595, -2.3779)
