(2.197, -1.5421, -5.647)
(2.3373, -0.9154, -5.5987)
(2.3314, -0.2271, -5.5124)
(2.3008, 0.463, -5.4238)
(2.2299, 1.1498, -5.3174)
(2.3052, -1.6177, -5.226)
(2.4616, -0.9753, -5.1822)
(2.1015, 1.7805, -5.1809)
(2.4687, -0.2849, -5.1011)
(1.9637, 2.1498, -5.0065)
(2.4184, 0.403, -5.0084)
(2.2865, 1.0736, -4.898)
(2.0913, 1.6802, -4.762)
(1.8962, 2.1547, -4.6653)
(2.3853, -1.7135, -4.6733)
(2.5194, -1.0521, -4.6321)
(2.5038, -0.3597, -4.5618)
(2.4724, 0.3238, -4.4849)
(2.3828, 0.9952, -4.3884)
(2.1731, 1.5507, -4.2466)
(1.9303, 1.9467, -4.0889)
(2.3614, -1.7903, -4.0828)
(2.4035, -1.1133, -4.0637)
(2.3057, -0.4266, -4.0324)
(2.2501, 0.2184, -3.9902)
(2.2435, 0.9018, -3.9116)
(2.3104, 1.4808, -3.832)
(2.3166, 1.9555, -3.6158)
(2.3316, -1.8491, -3.4867)
(2.4146, -1.1868, -3.4776)
(2.2736, -0.5238, -3.446)
(2.225, 0.1165, -3.3858)
(2.1802, 0.7582, -3.3832)
(2.0792, 1.2859, -3.536)
(1.7838, 1.6732, -3.6064)
(2.3097, -1.8999, -2.8873)
(2.416, -1.2566, -2.8897)
(2.2553, -0.6242, -2.8823)
(2.2777, 0.0046, -2.808)
(2.2178, 0.6285, -2.7969)
(2.0166, 1.111, -2.9768)
(1.7897, 1.4889, -2.9786)
(2.2781, -1.9289, -2.2864)
(2.4705, -1.2971, -2.304)
(2.455, -0.6463, -2.3457)
(2.5993, -0.0304, -2.3751)
(2.4988, 0.5666, -2.3615)
(2.1098, 0.9913, -2.3709)
(1.7717, 1.3041, -2.3448)
(2.2228, -1.9307, -1.6853)
(2.4744, -1.3094, -1.7116)
(2.5794, -0.6545, -1.7602)
(2.7419, -0.05, -1.8061)
(2.6137, 0.5291, -1.7931)
(2.2538, 0.9934, -1.7704)
(2.0473, 1.4159, -1.7696)
(2.1584, -1.9056, -1.0858)
(2.4936, -1.3179, -1.1175)
(2.6917, -0.6813, -1.1669)
(2.8243, -0.0735, -1.1998)
(2.6719, 0.504, -1.1848)
(2.3766, 1.0149, -1.1663)
(2.2051, 1.4507, -1.1591)
(2.0706, -1.8431, -0.4918)
(2.4908, -1.3027, -0.5235)
(2.7936, -0.7089, -0.5745)
(2.893, -0.0933, -0.5993)
(2.715, 0.4919, -0.5857)
(2.484, 1.0431, -0.573)
(2.3597, 1.4973, -0.5664)
(1.9635, -1.7463, 0.096)
(2.4432, -1.2476, 0.0698)
(2.8525, -0.7145, 0.0266)
(2.9788, -0.0972, -0.0047)
(2.8127, 0.5108, -0.0038)
(2.64, 1.0981, -0.0027)
(2.5388, 1.5644, 0.0061)
(1.868, -1.6356, 0.6814)
(2.403, -1.1814, 0.6635)
(2.8953, -0.7001, 0.6297)
(3.1086, -0.0884, 0.5814)
(3.0008, 0.5589, 0.5527)
(2.8525, 1.1812, 0.542)
(2.7191, 1.6513, 0.5721)
(1.6979, -1.4373, 1.2258)
(2.2559, -1.0267, 1.2235)
(2.798, -0.6217, 1.2201)
(3.106, -0.0526, 1.169)
(3.1121, 0.6125, 1.1171)
(3.098, 1.2718, 1.0541)
(3.0839, 2.0191, 0.996)
(1.4944, -1.1882, 1.7456)
(2.0794, -0.8363, 1.7689)
(2.6503, -0.5367, 1.7985)
(2.9506, -0.0016, 1.7126)
(3.6729, 2.3321, 1.1744)
(3.0938, 0.6312, 1.637)
(3.311, 1.221, 1.5046)
(4.0167, 2.918, 1.0806)
(3.5872, 1.686, 1.196)
(4.6677, 2.9233, 1.2403)
(3.9348, 2.1482, 1.0646)
(1.3023, -0.9329, 2.2745)
(1.8901, -0.5989, 2.3023)
(2.5099, -0.3693, 2.349)
(4.9151, 2.9275, 1.2867)
(2.9972, 0.029, 2.2408)
(4.1823, 2.5907, 1.2682)
(3.3629, 0.5215, 2.0284)
(3.7041, 1.0313, 1.7826)
(4.5758, 2.8066, 1.3255)
(4.0409, 1.5187, 1.4885)
(4.8003, 3.034, 1.1595)
(4.3959, 1.9632, 1.2532)
(1.1303, -0.6934, 2.7965)
(1.6861, -0.3148, 2.8279)
(2.326, -0.021, 2.8171)
(4.564, 2.4781, 1.3221)
(2.9323, 0.31, 2.7179)
(3.4625, 0.6786, 2.5028)
(4.6658, 2.8758, 1.0807)
(3.9427, 1.0662, 2.2232)
(1.0039, -0.5006, 3.2175)
(4.8628, 3.1607, 0.8026)
(4.3767, 1.482, 1.9131)
(4.7425, 1.9419, 1.6199)
(2.1288, 0.4212, 3.2101)
(1.413, 0.0342, 3.4025)
(4.9105, 2.4368, 1.4157)
(2.7436, 0.763, 3.066)
(3.3225, 1.0963, 2.873)
(4.9038, 2.6967, 0.9764)
(3.8865, 1.4168, 2.6498)
(5.0658, 2.9151, 0.6198)
(4.3929, 1.7518, 2.3849)
(4.6534, 2.1668, 2.0129)
(1.6018, 0.5749, 3.7242)
(2.016, 0.9052, 3.5566)
(4.762, 2.5669, 1.5961)
(2.5741, 1.2475, 3.3979)
(3.1743, 1.5563, 3.2338)
(5.0461, 2.8579, 1.1987)
(3.7844, 1.829, 3.0648)
(5.3759, 2.9937, 0.8945)
(4.2824, 2.1012, 2.8105)
(4.4447, 2.3622, 2.3424)
(1.6098, 1.0444, 4.0147)
(1.9264, 1.3677, 3.8794)
(4.8307, 2.6096, 1.9363)
(2.4363, 1.7216, 3.7076)
(3.0194, 2.0344, 3.5101)
(5.3354, 2.8145, 1.5656)
(3.627, 2.2949, 3.3199)
(1.6497, 1.3964, 4.0995)
(5.7193, 2.8698, 1.268)
(4.1866, 2.5162, 3.0707)
(1.7661, 1.7307, 4.122)
(2.336, 2.1009, 3.9684)
(4.5805, 2.6523, 2.6196)
(2.9026, 2.4252, 3.7097)
(5.085, 2.854, 2.2424)
(3.4642, 2.6865, 3.3809)
(4.0451, 2.8801, 3.0428)
(5.6272, 3.0416, 1.9078)
(4.6265, 2.9991, 2.67)
(6.0086, 3.0581, 1.6298)
(5.1795, 3.1582, 2.3754)
(6.0353, 3.296, 1.8711)
(5.8308, 3.419, 2.1003)
(-1.2189, 1.5432, -4.4655)
(-0.7609, 1.9919, -4.3855)
(-0.3127, 2.4314, -4.3424)
(0.2875, 2.4536, -4.2468)
(0.9196, 2.5576, -4.4018)
(-1.0868, 1.8105, -4.4761)
(-0.5621, 1.9687, -4.2208)
(1.5263, 2.67, -4.5076)
(-0.0948, 2.3027, -4.1645)
(1.8458, 2.5195, -4.6836)
(0.4077, 2.5648, -4.087)
(0.968, 2.4801, -4.1136)
(1.5188, 2.3803, -4.341)
(1.8882, 2.1712, -4.6569)
