(-1.6636, 1.9934, -5.6879)
(-1.0458, 1.8277, -5.763)
(-0.3582, 1.7471, -5.7177)
(0.3325, 1.684, -5.655)
(1.0222, 1.6406, -5.5527)
(-1.7452, 1.6444, -5.4307)
(-1.1126, 1.4684, -5.5201)
(1.6591, 1.6245, -5.3885)
(-0.4237, 1.3812, -5.4873)
(2.0356, 1.6026, -5.1799)
(0.2659, 1.3307, -5.4087)
(0.9429, 1.3322, -5.2638)
(1.5596, 1.3686, -5.0564)
(2.0443, 1.436, -4.8746)
(-1.8453, 1.2334, -5.0536)
(-1.1926, 1.0755, -5.1314)
(-0.5004, 1.0125, -5.0924)
(0.1838, 0.9578, -5.038)
(0.8593, 0.9357, -4.9308)
(1.4256, 0.9818, -4.7079)
(1.8347, 1.0501, -4.4459)
(-1.9207, 0.8774, -4.5817)
(-1.2471, 0.8034, -4.6183)
(-0.5559, 0.8287, -4.5566)
(0.0911, 0.8164, -4.5119)
(0.7738, 0.7416, -4.472)
(1.3481, 0.6142, -4.4744)
(1.8217, 0.4506, -4.3294)
(-1.9776, 0.5215, -4.1024)
(-1.3212, 0.4232, -4.1723)
(-0.6512, 0.4825, -4.0819)
(-0.0092, 0.4535, -4.0277)
(0.634, 0.4584, -4.0202)
(1.1666, 0.6107, -4.0922)
(1.5699, 0.8657, -3.9716)
(-2.0271, 0.157, -3.6258)
(-1.3909, 0.0491, -3.7188)
(-0.7504, 0.1402, -3.6333)
(-0.1238, 0.0483, -3.6132)
(0.5024, 0.0601, -3.5889)
(0.9955, 0.3087, -3.6161)
(1.3856, 0.4675, -3.4862)
(-2.0544, -0.202, -3.1427)
(-1.4344, -0.3657, -3.302)
(-0.7838, -0.3554, -3.3476)
(-0.177, -0.474, -3.4846)
(0.4248, -0.4314, -3.4315)
(0.8707, -0.1453, -3.2056)
(1.2021, 0.0839, -2.9809)
(-2.0531, -0.5439, -2.6454)
(-1.4469, -0.7471, -2.8487)
(-0.799, -0.825, -2.9768)
(-0.2046, -0.9465, -3.1376)
(0.3809, -0.8816, -3.0667)
(0.8646, -0.6401, -2.8361)
(1.2981, -0.5004, -2.7189)
(-2.0243, -0.8791, -2.1443)
(-1.4564, -1.1415, -2.404)
(-0.832, -1.2896, -2.5915)
(-0.2327, -1.3966, -2.7234)
(0.3525, -1.3144, -2.6354)
(0.8792, -1.1217, -2.451)
(1.324, -1.0136, -2.3516)
(-1.9569, -1.1944, -1.634)
(-1.4412, -1.5201, -1.9462)
(-0.8654, -1.7455, -2.2003)
(-0.2563, -1.8326, -2.305)
(0.338, -1.7301, -2.202)
(0.9014, -1.5848, -2.0645)
(1.3618, -1.5134, -1.9965)
(-1.8543, -1.4924, -1.1173)
(-1.3835, -1.8654, -1.4618)
(-0.8743, -2.1751, -1.7757)
(-0.2651, -2.2787, -1.9026)
(0.3513, -2.1781, -1.8178)
(0.9475, -2.0718, -1.7278)
(1.4187, -2.02, -1.6733)
(-1.7384, -1.7985, -0.6103)
(-1.3151, -2.2173, -0.9821)
(-0.8623, -2.5943, -1.34)
(-0.2636, -2.7536, -1.5354)
(0.3887, -2.6806, -1.5119)
(1.0184, -2.5869, -1.4479)
(1.4953, -2.5241, -1.3565)
(-1.5308, -2.0248, -0.0904)
(-1.1523, -2.4693, -0.4634)
(-0.7786, -2.9008, -0.8269)
(-0.2277, -3.1291, -1.0834)
(0.436, -3.1294, -1.1512)
(1.095, -3.1069, -1.2144)
(1.842, -3.0912, -1.277)
(-1.2706, -2.212, 0.4301)
(-0.9522, -2.691, 0.0616)
(-0.6854, -3.1611, -0.291)
(-0.168, -3.3598, -0.5682)
(2.1212, -3.6709, -1.5274)
(0.4557, -3.4487, -0.7405)
(1.0323, -3.5563, -1.0024)
(2.6867, -3.9001, -1.8402)
(1.481, -3.591, -1.4327)
(2.6554, -4.5021, -2.1335)
(1.9228, -3.7937, -1.7724)
(-1.0049, -2.414, 0.9501)
(-0.7045, -2.8973, 0.5839)
(-0.5103, -3.4128, 0.2157)
(2.6456, -4.7218, -2.2559)
(-0.1402, -3.7347, -0.193)
(2.3506, -4.1331, -1.79)
(0.3309, -3.9009, -0.6076)
(0.8207, -4.0276, -1.0329)
(2.544, -4.481, -2.005)
(1.2883, -4.119, -1.4917)
(2.7584, -4.557, -2.2842)
(1.7121, -4.2601, -1.9153)
(-0.756, -2.6263, 1.4525)
(-0.4095, -3.0893, 1.1081)
(-0.1521, -3.5862, 0.6804)
(2.2167, -4.4556, -1.9883)
(0.1441, -4.0023, 0.2049)
(0.4822, -4.2876, -0.3123)
(2.608, -4.3965, -2.2532)
(0.8421, -4.494, -0.8479)
(-0.5565, -2.807, 1.8499)
(2.8814, -4.3821, -2.6031)
(1.2328, -4.6467, -1.3785)
(1.6713, -4.7598, -1.8541)
(0.3005, -3.7054, 1.0924)
(-0.0456, -3.2624, 1.7115)
(2.1559, -4.7795, -2.1362)
(0.607, -4.0999, 0.5766)
(0.9071, -4.4351, 0.0466)
(2.4158, -4.5046, -2.4789)
(1.1953, -4.739, -0.4967)
(2.6247, -4.4103, -2.8644)
(1.5013, -4.9726, -1.0359)
(1.9008, -4.9526, -1.5031)
(0.4837, -3.6365, 1.8187)
(0.7901, -3.8615, 1.4133)
(2.2942, -4.7866, -1.9074)
(1.1003, -4.2031, 0.9226)
(1.3747, -4.5721, 0.402)
(2.5687, -4.7631, -2.4048)
(1.6126, -4.944, -0.1274)
(2.6857, -4.8274, -2.8541)
(1.8563, -5.1753, -0.6508)
(2.1077, -5.0117, -1.1237)
(0.952, -3.8489, 2.0199)
(1.2569, -4.0194, 1.702)
(2.3329, -5.0588, -1.6913)
(1.5814, -4.3161, 1.2315)
(1.8609, -4.6508, 0.696)
(2.509, -5.2179, -2.3059)
(2.0867, -5.0066, 0.1523)
(1.3011, -3.949, 2.0469)
(2.5426, -5.3245, -2.7819)
(2.276, -5.2862, -0.4046)
(1.6283, -4.0672, 1.9778)
(1.9658, -4.4223, 1.4823)
(2.3897, -5.3058, -1.0078)
(2.2576, -4.7057, 0.9099)
(2.5626, -5.4604, -1.6273)
(2.4868, -4.9377, 0.289)
(2.6473, -5.1756, -0.3488)
(2.7193, -5.6706, -2.2375)
(2.7333, -5.3884, -1.011)
(2.7143, -5.7861, -2.6954)
(2.861, -5.6312, -1.5964)
(2.9503, -5.9713, -2.5355)
(3.0846, -5.9663, -2.2332)
(1.6095, 3.7251, -2.7095)
(2.0317, 3.3031, -2.9566)
(2.4451, 2.9124, -3.2257)
(2.4335, 2.3898, -3.5363)
(2.5017, 1.9994, -4.0629)
(1.8689, 3.619, -2.8116)
(1.9973, 3.0461, -2.9562)
(2.5797, 1.5965, -4.5358)
(2.3044, 2.6371, -3.2234)
(2.4114, 1.4705, -4.8697)
(2.5377, 2.1905, -3.4942)
(2.4215, 1.7812, -3.8695)
(2.2908, 1.5083, -4.3925)
(2.0612, 1.436, -4.8637)
(2.2425, 3.4372, -2.6046)
(2.3201, 2.8641, -2.8794)
(2.2785, 2.318, -3.0575)
(2.3619, 1.8632, -3.4123)
(2.363, 1.3832, -3.7009)
(2.194, 1.0875, -4.1522)
(1.8529, 1.0498, -4.4371)
(2.4227, 3.1298, -2.1688)
(2.5708, 2.6007, -2.5365)
(2.5, 2.0203, -2.8527)
(2.2998, 1.5109, -3.1967)
(2.052, 1.0934, -3.526)
(2.0259, 0.745, -3.9226)
(1.8356, 0.4562, -4.3139)
(2.416, 2.8334, -1.7036)
(2.4387, 2.3295, -2.0998)
(2.2806, 1.7795, -2.4848)
(1.9985, 1.2586, -2.781)
(1.7717, 0.8769, -3.1101)
(1.7959, 0.8633, -3.6041)
(1.5982, 0.8482, -3.9626)
(2.2398, 2.6366, -1.3109)
(2.1134, 2.1389, -1.7584)
(1.9302, 1.6269, -2.1708)
(1.7459, 1.0648, -2.3447)
(1.6201, 0.6028, -2.5663)
(1.5932, 0.6167, -3.1021)
(1.4366, 0.5772, -3.5578)
(2.3952, 2.2854, -0.9379)
(2.2347, 1.7931, -1.384)
(2.0525, 1.3035, -1.7995)
(1.8316, 0.7609, -1.9866)
(1.6752, 0.2977, -2.1977)
(1.4733, 0.1782, -2.6322)
(1.2278, 0.0427, -2.966)
(2.5824, 1.8632, -0.5469)
(2.4555, 1.3752, -1.0046)
(2.2835, 0.8958, -1.4471)
(2.1634, 0.4168, -1.8311)
(1.9811, -0.0175, -2.1669)
(1.6049, -0.3012, -2.4222)
(1.3207, -0.5114, -2.7203)
(2.6677, 1.4259, -0.1323)
(2.5793, 0.9402, -0.6041)
(2.4159, 0.4607, -1.0602)
(2.2683, -0.0043, -1.4834)
(2.0617, -0.4423, -1.8677)
(1.7177, -0.8041, -2.1646)
(1.3439, -1.0092, -2.3499)
(2.6503, 0.9961, 0.3019)
(2.556, 0.5183, -0.1737)
(2.3917, 0.0396, -0.635)
(2.2294, -0.4296, -1.0612)
(2.0298, -0.8791, -1.4577)
(1.7328, -1.2696, -1.7957)
(1.381, -1.506, -1.9966)
(2.5455, 0.5871, 0.742)
(2.407, 0.1261, 0.2631)
(2.2453, -0.3508, -0.2002)
(2.1034, -0.8326, -0.6366)
(1.9444, -1.3043, -1.0494)
(1.7173, -1.7288, -1.4209)
(1.438, -2.0133, -1.6741)
(2.3977, 0.1785, 1.1669)
(2.2766, -0.2755, 0.6829)
