(2.585, 1.5021, -5.4913)
(2.5087, 2.0722, -5.2018)
(2.2741, 2.6366, -4.8734)
(2.0156, 3.1939, -4.5456)
(1.7201, 3.7292, -4.2075)
(2.7121, 1.3077, -5.1163)
(2.6458, 1.8983, -4.823)
(1.3891, 4.1864, -3.8694)
(2.4228, 2.4704, -4.4972)
(1.1363, 4.3985, -3.5923)
(2.1464, 3.0182, -4.1688)
(1.7988, 3.5191, -3.8407)
(1.4129, 3.935, -3.5203)
(1.071, 4.251, -3.2841)
(2.8196, 1.0366, -4.6304)
(2.7259, 1.6378, -4.3356)
(2.4808, 2.2088, -4.0219)
(2.2237, 2.7647, -3.7073)
(1.9157, 3.2847, -3.3863)
(1.5331, 3.6493, -3.081)
(1.1724, 3.8589, -2.8229)
(2.8226, 0.7355, -4.1161)
(2.637, 1.3306, -3.8478)
(2.3163, 1.8864, -3.5826)
(2.0492, 2.4145, -3.3171)
(1.8155, 2.9774, -2.9978)
(1.6859, 3.4714, -2.706)
(1.5338, 3.8036, -2.3336)
(2.814, 0.4462, -3.5909)
(2.672, 1.0448, -3.332)
(2.3183, 1.5666, -3.0806)
(2.0594, 2.086, -2.7992)
(1.8035, 2.6298, -2.57)
(1.5328, 3.1169, -2.5328)
(1.1252, 3.3904, -2.4952)
(2.8103, 0.1649, -3.0587)
(2.6965, 0.7586, -2.8143)
(2.3345, 1.257, -2.5988)
(2.1463, 1.7828, -2.2996)
(1.8822, 2.3033, -2.071)
(1.5319, 2.7306, -2.0879)
(1.1922, 2.9906, -1.9816)
(2.7902, -0.101, -2.5184)
(2.7614, 0.515, -2.2812)
(2.5302, 1.0929, -2.0859)
(2.4613, 1.6847, -1.8714)
(2.1678, 2.1684, -1.6554)
(1.6596, 2.4223, -1.56)
(1.2367, 2.5807, -1.4658)
(2.7387, -0.3504, -1.9713)
(2.7691, 0.2779, -1.7383)
(2.6502, 0.899, -1.5324)
(2.6022, 1.4929, -1.335)
(2.2886, 1.9527, -1.1296)
(1.7947, 2.2375, -0.9864)
(1.4594, 2.5416, -0.859)
(2.6695, -0.5787, -1.4169)
(2.79, 0.0482, -1.1904)
(2.765, 0.6823, -0.98)
(2.6878, 1.2648, -0.7732)
(2.3519, 1.715, -0.5696)
(1.9034, 2.0619, -0.4051)
(1.5966, 2.3859, -0.2625)
(2.5659, -0.7794, -0.8571)
(2.7824, -0.1677, -0.6368)
(2.8703, 0.4619, -0.4301)
(2.7591, 1.038, -0.2172)
(2.3965, 1.4875, -0.0153)
(1.9952, 1.8915, 0.1666)
(1.7269, 2.2462, 0.3213)
(2.4327, -0.954, -0.293)
(2.7192, -0.3623, -0.0752)
(2.9277, 0.2442, 0.1305)
(2.8413, 0.8324, 0.3414)
(2.4824, 1.3104, 0.5412)
(2.124, 1.7682, 0.733)
(1.8735, 2.1397, 0.8971)
(2.3058, -1.1119, 0.2754)
(2.6592, -0.5452, 0.4918)
(2.9633, 0.0381, 0.6979)
(2.9608, 0.6548, 0.9022)
(2.6438, 1.1962, 1.0965)
(2.2968, 1.6966, 1.2931)
(2.0145, 2.0533, 1.4741)
(2.0795, -1.2006, 0.8281)
(2.469, -0.6708, 1.0461)
(2.8455, -0.1504, 1.259)
(2.9464, 0.4594, 1.4574)
(2.7309, 1.0603, 1.6512)
(2.4982, 1.6541, 1.8301)
(2.2361, 2.3228, 2.0454)
(1.8047, -1.246, 1.3723)
(2.2392, -0.7688, 1.596)
(2.6778, -0.344, 1.8049)
(2.783, 0.2472, 1.9579)
(2.6874, 2.7077, 2.3988)
(2.7073, 0.8712, 2.1356)
(2.7159, 1.5023, 2.2549)
(2.8166, 3.3594, 2.5685)
(2.8216, 2.1106, 2.1738)
(3.4288, 3.5028, 2.8011)
(2.9956, 2.6702, 2.2644)
(1.5385, -1.286, 1.9285)
(1.9817, -0.8252, 2.1503)
(2.4898, -0.4529, 2.3558)
(3.6606, 3.5646, 2.8771)
(2.8167, 0.0852, 2.4626)
(3.0817, 3.0533, 2.6443)
(2.9977, 0.7079, 2.4917)
(3.1497, 1.3511, 2.4931)
(3.3809, 3.3401, 2.8257)
(3.3052, 1.9919, 2.4412)
(3.5169, 3.6709, 2.7836)
(3.4919, 2.5784, 2.4304)
(1.2966, -1.3308, 2.4751)
(1.6947, -0.8426, 2.7124)
(2.2004, -0.3859, 2.8907)
(3.4791, 3.0519, 2.702)
(2.662, 0.1266, 2.9965)
(3.0393, 0.6931, 2.9993)
(3.4428, 3.5221, 2.6363)
(3.3631, 1.2855, 2.943)
(1.1133, -1.3636, 2.9175)
(3.5337, 3.9376, 2.5079)
(3.634, 1.9, 2.8628)
(3.8259, 2.5254, 2.8055)
(1.8672, -0.2126, 3.3885)
(1.321, -0.8434, 3.3344)
(3.8196, 3.0863, 2.8177)
(2.3333, 0.3293, 3.4579)
(2.7683, 0.8715, 3.4745)
(3.7268, 3.4794, 2.5055)
(3.1934, 1.4095, 3.4567)
(3.8069, 3.8563, 2.2761)
(3.5594, 1.9586, 3.3982)
(3.667, 2.5428, 3.2385)
(1.3191, -0.4382, 3.8515)
(1.5998, 0.0411, 3.8693)
(3.6363, 3.0847, 3.0125)
(2.0122, 0.5715, 3.9182)
(2.4754, 1.0877, 3.9553)
(3.8074, 3.578, 2.7874)
(2.96, 1.5776, 3.9762)
(4.0732, 3.9145, 2.5979)
(3.339, 2.0653, 3.9036)
(3.4052, 2.5223, 3.5867)
(1.1704, -0.1386, 4.2908)
(1.3615, 0.2921, 4.3235)
(3.6868, 3.0122, 3.3508)
(1.7245, 0.8229, 4.3583)
(2.1702, 1.3503, 4.3639)
(4.0946, 3.4882, 3.1474)
(2.6565, 1.8369, 4.3603)
(1.0909, 0.1475, 4.5017)
(4.4382, 3.7686, 2.9417)
(3.1105, 2.2972, 4.282)
(1.0894, 0.4657, 4.6585)
(1.5037, 1.0221, 4.7237)
(3.4367, 2.71, 3.9652)
(1.93, 1.5779, 4.6748)
(3.8453, 3.1856, 3.7545)
(2.3727, 2.1044, 4.5377)
(2.856, 2.5813, 4.37)
(4.2942, 3.644, 3.5829)
(3.3646, 3.0067, 4.1433)
(4.6483, 3.8825, 3.381)
(3.8332, 3.4284, 3.9996)
(4.5944, 4.005, 3.6934)
(4.3605, 3.9612, 3.9234)
(-1.663, 2.6848, -3.7195)
(-1.3805, 3.1854, -3.4245)
(-1.104, 3.6891, -3.1682)
(-0.5455, 3.8561, -2.9951)
(0.016, 4.2005, -3.0197)
(-1.6274, 2.9621, -3.6156)
(-1.1852, 3.1629, -3.2554)
(0.5507, 4.5254, -2.999)
(-0.8558, 3.5757, -3.0227)
(0.902, 4.5602, -3.1753)
(-0.4691, 3.9284, -2.7919)
(0.0874, 4.0371, -2.7756)
(0.6401, 4.2069, -2.9512)
(1.058, 4.2597, -3.2714)
(-1.7647, 3.1772, -3.2278)
(-1.2259, 3.4028, -2.9655)
(-0.7175, 3.4757, -2.7051)
(-0.2176, 3.7449, -2.5733)
(0.2927, 3.9101, -2.4122)
(0.834, 4.0104, -2.5414)
(1.1603, 3.8698, -2.8109)
(-1.8734, 3.1112, -2.6794)
(-1.3381, 3.4444, -2.4803)
(-0.7126, 3.5656, -2.2909)
(-0.0711, 3.5891, -2.2145)
(0.5149, 3.5618, -2.2108)
(1.0062, 3.7567, -2.2185)
(1.5153, 3.8072, -2.3231)
