(-0.8677, 0.729, -6.1489)
(-0.2268, 0.7385, -6.0868)
(0.4326, 0.8637, -5.911)
(1.0867, 1.0084, -5.7209)
(1.7264, 1.1763, -5.4959)
(-0.9101, 0.4052, -5.8523)
(-0.2495, 0.4075, -5.7998)
(2.2962, 1.3627, -5.2248)
(0.4154, 0.5251, -5.6346)
(2.6124, 1.4747, -4.9542)
(1.0619, 0.6834, -5.4314)
(1.6691, 0.8957, -5.1753)
(2.1971, 1.1315, -4.875)
(2.5983, 1.3559, -4.6275)
(-0.9797, 0.0318, -5.4318)
(-0.3072, 0.0584, -5.3678)
(0.3533, 0.2008, -5.2003)
(1.0009, 0.3506, -5.0207)
(1.6207, 0.5353, -4.7972)
(2.0955, 0.7679, -4.4922)
(2.4081, 0.9813, -4.1801)
(-1.0602, -0.2709, -4.9248)
(-0.3983, -0.1534, -4.8319)
(0.2339, 0.0753, -4.6581)
(0.8376, 0.2537, -4.5018)
(1.4921, 0.3822, -4.333)
(2.0667, 0.4247, -4.2147)
(2.5244, 0.4218, -3.9642)
(-1.1249, -0.5672, -4.4074)
(-0.4658, -0.4818, -4.3455)
(0.1315, -0.2234, -4.1535)
(0.7328, -0.0611, -3.9859)
(1.3365, 0.128, -3.8692)
(1.8151, 0.416, -3.8746)
(2.1046, 0.7881, -3.7332)
(-1.1798, -0.8699, -3.89)
(-0.5324, -0.8023, -3.8522)
(0.03, -0.5225, -3.6756)
(0.6401, -0.4287, -3.5326)
(1.2225, -0.2358, -3.4039)
(1.6297, 0.1379, -3.3893)
(1.9293, 0.416, -3.2244)
(-1.2165, -1.1602, -3.3633)
(-0.5561, -1.1583, -3.3828)
(0.0645, -0.9684, -3.3174)
(0.6962, -0.9247, -3.3255)
(1.2415, -0.7061, -3.1784)
(1.5408, -0.2794, -2.9331)
(1.7468, 0.0604, -2.6987)
(-1.2337, -1.4245, -2.821)
(-0.5668, -1.4694, -2.8786)
(0.0914, -1.3742, -2.8781)
(0.7172, -1.3397, -2.9109)
(1.2375, -1.1022, -2.7532)
(1.5829, -0.7066, -2.4891)
(1.931, -0.4359, -2.3257)
(-1.2275, -1.674, -2.2715)
(-0.5696, -1.793, -2.3799)
(0.097, -1.7784, -2.4288)
(0.7176, -1.7252, -2.4352)
(1.2297, -1.4693, -2.2641)
(1.6378, -1.1135, -2.0288)
(2.0085, -0.8717, -1.8753)
(-1.192, -1.8925, -1.7099)
(-0.5559, -2.0929, -1.8671)
