(2.3943, 1.135, -5.4468)
(2.2453, 1.5544, -5.0197)
(2.5717, 1.9549, -4.7001)
(2.675, 2.4962, -4.4082)
(2.3766, 3.0738, -4.3075)
(2.5395, 0.9161, -5.0987)
(2.2922, 1.2833, -4.6949)
(2.019, 3.6098, -4.1915)
(2.4652, 1.7318, -4.3645)
(1.7735, 3.9244, -4.0366)
(2.4859, 2.3172, -4.0876)
(2.2832, 2.9452, -3.9366)
(1.9472, 3.4718, -3.7922)
(1.6915, 3.8986, -3.7042)
(2.7107, 0.6491, -4.6324)
(2.36, 0.9844, -4.2733)
(2.2418, 1.4968, -3.9761)
(2.1574, 2.0968, -3.7676)
(2.0422, 2.7418, -3.5627)
(1.8197, 3.2635, -3.3048)
(1.8259, 3.6982, -3.1376)
(2.8749, 0.4087, -4.1211)
(2.5921, 0.8787, -3.7801)
(2.3374, 1.4117, -3.4629)
(2.2336, 2.0091, -3.2865)
(2.0809, 2.6054, -3.1278)
(1.8063, 3.0461, -2.9007)
(1.9664, 3.4486, -2.5977)
(3.0366, 0.1769, -3.613)
(2.9384, 0.7682, -3.3406)
(2.7001, 1.3363, -3.0386)
(2.4722, 1.8786, -2.8177)
(2.0956, 2.2997, -2.8821)
(1.8377, 2.7544, -2.9306)
(1.6131, 3.1665, -3.0207)
(3.0733, -0.044, -3.0643)
(3.1133, 0.569, -2.8223)
(2.8761, 1.1357, -2.5411)
(2.5504, 1.6395, -2.3182)
(2.1266, 2.0317, -2.39)
(1.8157, 2.4945, -2.4789)
(1.633, 2.7758, -2.4898)
(3.0439, -0.2424, -2.4954)
(3.1566, 0.3509, -2.2701)
(2.8819, 0.8887, -2.0368)
(2.5569, 1.4051, -1.8521)
(2.2931, 1.9057, -1.854)
(1.8551, 2.2675, -1.8397)
(1.4276, 2.4372, -1.8059)
(2.9616, -0.4049, -1.9178)
(3.1684, 0.1876, -1.7048)
(3.0553, 0.8011, -1.5204)
(2.78, 1.3537, -1.3713)
(2.4059, 1.8162, -1.2811)
(1.9725, 2.2094, -1.2047)
(1.6258, 2.5151, -1.1425)
(2.8377, -0.5432, -1.3388)
(3.0898, 0.0438, -1.128)
(3.0592, 0.6805, -0.9479)
(2.8255, 1.2557, -0.7993)
(2.4681, 1.7479, -0.677)
(2.0952, 2.2009, -0.5776)
(1.7935, 2.5447, -0.5043)
(2.709, -0.6774, -0.7602)
