(2.0671, -1.8388, -5.8534)
(2.404, -1.2541, -5.7728)
(2.5923, -0.5943, -5.6922)
(2.7164, 0.083, -5.6056)
(2.8372, 0.7611, -5.518)
(2.0319, -1.8735, -5.4116)
(2.3956, -1.3039, -5.3354)
(2.9824, 1.3933, -5.4373)
(2.6097, -0.6529, -5.2559)
(3.1156, 1.7801, -5.3203)
(2.7488, 0.021, -5.1705)
(2.8752, 0.6979, -5.0834)
(3.0203, 1.3316, -5.0039)
(3.1679, 1.8138, -4.9849)
(1.9845, -1.917, -4.8382)
(2.3795, -1.3673, -4.7633)
(2.6257, -0.7285, -4.685)
(2.785, -0.0595, -4.601)
(2.9198, 0.6157, -4.5147)
(3.0649, 1.2491, -4.4348)
(3.2029, 1.7242, -4.3777)
(1.9322, -1.9601, -4.2317)
(2.3575, -1.4321, -4.1574)
(2.6354, -0.8071, -4.0802)
(2.8144, -0.1436, -3.9973)
(2.9573, 0.5294, -3.9116)
(3.1054, 1.1608, -3.8316)
(3.2509, 1.6348, -3.7749)
(1.8776, -1.9995, -3.6248)
(2.3315, -1.4946, -3.5512)
(2.6386, -0.8844, -3.475)
(2.8339, -0.2274, -3.3927)
(2.9798, 0.4401, -3.3065)
(3.125, 1.0653, -3.2252)
(3.2766, 1.5383, -3.1677)
(1.8205, -2.0345, -3.0177)
(2.3019, -1.5546, -2.9448)
(2.6362, -0.9613, -2.8694)
(2.8425, -0.3163, -2.7862)
(2.9826, 0.3345, -2.6971)
(3.1098, 0.9488, -2.6125)
(3.2297, 1.4214, -2.5515)
(1.7606, -2.0639, -2.4103)
(2.2691, -1.6119, -2.3382)
(2.629, -1.0394, -2.2632)
(2.8404, -0.4145, -2.1775)
(2.969, 0.2162, -2.0846)
(3.0705, 0.8195, -1.9969)
(3.1486, 1.2906, -1.9337)
(1.6973, -2.0864, -1.8028)
(2.2327, -1.6664, -1.7314)
(2.6182, -1.1191, -1.6567)
(2.831, -0.5131, -1.5686)
(2.9468, 0.1026, -1.4729)
(3.0248, 0.697, -1.3824)
(3.0629, 1.1638, -1.3168)
(1.6302, -2.1004, -1.1952)
(2.193, -1.7169, -1.1243)
(2.607, -1.1979, -1.0509)
(2.8192, -0.6014, -0.9624)
(2.9253, 0.0093, -0.8656)
(2.9927, 0.6, -0.7728)
(3.0098, 1.0626, -0.7033)
(1.5609, -2.1071, -0.5876)
(2.1522, -1.763, -0.5171)
(2.6026, -1.2765, -0.4465)
(2.8157, -0.6777, -0.3604)
(2.9207, -0.0588, -0.2647)
(2.9952, 0.5373, -0.1704)
(3.022, 1.0045, -0.0981)
(1.4961, -2.1181, 0.02)
(2.1181, -1.8125, 0.0908)
(2.6173, -1.3623, 0.1561)
(2.8561, -0.7554, 0.234)
(2.9693, -0.1151, 0.3265)
(3.0509, 0.4974, 0.4224)
(3.0906, 0.973, 0.4988)
(1.4347, -2.1377, 0.6265)
(2.079, -1.8595, 0.699)
(2.6257, -1.4359, 0.7583)
(2.9559, -0.8426, 0.8178)
(3.0935, -0.1788, 0.9024)
(3.1857, 0.4646, 0.9966)
