(-1.6636, -2.1065, -5.647)
(-1.0458, -2.2819, -5.5987)
(-0.3582, -2.3149, -5.5124)
(0.3325, -2.3233, -5.4238)
(1.0222, -2.2912, -5.3174)
(-1.7452, -2.2102, -5.226)
(-1.1126, -2.4027, -5.1822)
(1.6591, -2.1985, -5.1809)
(-0.4237, -2.4487, -5.1011)
(2.0356, -2.0819, -5.0065)
(0.2659, -2.4373, -5.0084)
(0.9429, -2.3434, -4.898)
(1.5596, -2.1828, -4.762)
(2.0443, -2.0147, -4.6653)
(-1.8453, -2.2848, -4.6733)
(-1.1926, -2.456, -4.6321)
(-0.5004, -2.4795, -4.5618)
(0.1838, -2.4867, -4.4849)
(0.8592, -2.4351, -4.3884)
(1.4256, -2.2571, -4.2466)
(1.8347, -2.037, -4.0889)
(-1.9207, -2.2567, -4.0828)
(-1.2471, -2.3369, -4.0637)
(-0.5559, -2.278, -4.0324)
(0.0911, -2.2588, -3.9902)
(0.7738, -2.2908, -3.9116)
(1.3481, -2.3903, -3.832)
(1.8217, -2.4233, -3.6158)
(-1.9776, -2.2235, -3.4867)
(-1.3212, -2.3438, -3.4776)
(-0.6512, -2.2404, -3.446)
(-0.0092, -2.228, -3.3858)
(0.634, -2.2195, -3.3832)
(1.1666, -2.1485, -3.536)
(1.5699, -1.8753, -3.6064)
(-2.0271, -2.1988, -2.8873)
(-1.3909, -2.3413, -2.8897)
(-0.7504, -2.2165, -2.8823)
(-0.1238, -2.2743, -2.808)
(0.5024, -2.2497, -2.7969)
(0.9955, -2.076, -2.9768)
(1.3856, -1.8708, -2.9786)
(-2.0544, -2.1657, -2.2864)
(-1.4344, -2.3934, -2.304)
(-0.7838, -2.4147, -2.3457)
(-0.177, -2.5935, -2.3751)
(0.4248, -2.5268, -2.3615)
(0.8707, -2.1624, -2.3709)
(1.2021, -1.8425, -2.3448)
(-2.0531, -2.1104, -1.6853)
(-1.4469, -2.3966, -1.7116)
(-0.799, -2.5384, -1.7602)
(-0.2046, -2.7347, -1.8061)
(0.3808, -2.6394, -1.7931)
(0.8646, -2.3062, -1.7704)
(1.2981, -2.1239, -1.7696)
(-2.0243, -2.0474, -1.0858)
(-1.4564, -2.4152, -1.1175)
(-0.832, -2.649, -1.1669)
(-0.2327, -2.8157, -1.1998)
(0.3525, -2.6961, -1.1848)
(0.8792, -2.4301, -1.1663)
(1.324, -2.2834, -1.1591)
(-1.9569, -1.9633, -0.4918)
(-1.4412, -2.4134, -0.5235)
(-0.8654, -2.7492, -0.5745)
(-0.2563, -2.8831, -0.5993)
(0.338, -2.7385, -0.5857)
(0.9014, -2.5388, -0.573)
(1.3618, -2.4404, -0.5664)
(-1.8543, -1.8618, 0.096)
(-1.3835, -2.369, 0.0698)
(-0.8743, -2.8077, 0.0266)
(-0.2651, -2.9685, -0.0046)
(0.3513, -2.837, -0.0038)
(0.9475, -2.6977, -0.0027)
(1.4187, -2.623, 0.0061)
(-1.7384, -1.7727, 0.6814)
(-1.3151, -2.3325, 0.6635)
(-0.8623, -2.8512, 0.6297)
(-0.2636, -3.0987, 0.5814)
(0.3887, -3.0276, 0.5527)
(1.0184, -2.9146, 0.542)
(1.4953, -2.8079, 0.5721)
(-1.5308, -1.6141, 1.2258)
(-1.1523, -2.1944, 1.2235)
(-0.7786, -2.7585, 1.2201)
(-0.2277, -3.0981, 1.169)
(0.436, -3.1417, 1.1171)
(1.095, -3.1649, 1.0541)
(1.842, -3.1929, 0.996)
(-1.2706, -1.425, 1.7456)
(-0.9522, -2.0289, 1.7689)
(-0.6854, -2.6158, 1.7985)
(-0.168, -2.9459, 1.7126)
(2.1212, -3.7986, 1.1744)
(0.4557, -3.1244, 1.637)
(1.0323, -3.3746, 1.5046)
(2.6867, -4.1749, 1.0806)
(1.481, -3.6766, 1.196)
