(-1.887, 2.1074, -5.356)
(-1.3209, 1.9006, -5.2247)
(-0.9922, 1.4328, -5.4303)
(-0.4674, 1.139, -5.5949)
(0.1754, 1.2636, -5.6589)
(-2.0061, 1.7653, -5.1131)
(-1.4547, 1.6461, -4.911)
(0.811, 1.4206, -5.6568)
(-1.0222, 1.2781, -5.0445)
(1.2285, 1.4769, -5.5812)
(-0.4333, 1.0521, -5.1926)
(0.2333, 1.0721, -5.3085)
(0.8627, 1.1941, -5.2968)
(1.356, 1.3016, -5.3149)
(-2.1342, 1.3228, -4.7879)
(-1.5861, 1.3093, -4.5354)
(-0.9986, 1.1695, -4.5509)
(-0.3811, 1.0658, -4.6867)
(0.2855, 0.9853, -4.83)
(0.9072, 0.947, -4.8129)
(1.3343, 0.8127, -4.9411)
(-2.221, 0.8528, -4.4446)
(-1.5907, 0.8002, -4.3139)
(-0.9261, 0.7426, -4.2473)
(-0.3145, 0.6753, -4.3899)
(0.3086, 0.6553, -4.514)
(0.8703, 0.6778, -4.4429)
(1.259, 0.3397, -4.5615)
(-2.3007, 0.3867, -4.1065)
(-1.6625, 0.248, -4.1903)
(-0.9796, 0.1886, -4.161)
(-0.3515, 0.1795, -4.1743)
(0.1296, 0.4803, -4.2118)
(0.5991, 0.6847, -4.3272)
(1.0048, 0.8961, -4.4656)
(-2.3085, -0.0198, -3.6753)
(-1.7159, -0.2356, -3.8706)
(-1.042, -0.2812, -3.8542)
(-0.4082, -0.2212, -3.7883)
(0.0638, 0.1191, -3.7873)
(0.5463, 0.3894, -3.9005)
(0.8526, 0.5188, -3.9465)
(-2.2645, -0.3941, -3.2043)
(-1.7226, -0.6492, -3.4426)
(-1.0759, -0.6337, -3.4183)
(-0.4452, -0.5476, -3.383)
(0.0822, -0.3731, -3.4902)
(0.5644, -0.0826, -3.4121)
(0.8857, 0.192, -3.2277)
(-2.1664, -0.7381, -2.7156)
(-1.6659, -1.0514, -3.0166)
(-1.0343, -1.118, -3.1573)
(-0.4045, -1.0432, -3.1921)
(0.1656, -0.8542, -3.1577)
(0.6948, -0.6115, -3.0605)
(1.1108, -0.418, -2.9775)
(-2.0313, -1.0543, -2.2142)
(-1.5536, -1.398, -2.5403)
(-0.9355, -1.5207, -2.7445)
(-0.3028, -1.4756, -2.816)
(0.2976, -1.3219, -2.7872)
(0.8626, -1.1402, -2.7429)
(1.2977, -0.9873, -2.6995)
(-1.8909, -1.3669, -1.7122)
(-1.4395, -1.7394, -2.055)
(-0.83, -1.88, -2.2735)
(-0.1851, -1.8524, -2.3647)
(0.444, -1.7674, -2.4044)
(1.0377, -1.6525, -2.425)
(1.4935, -1.5455, -2.4227)
(-1.7849, -1.707, -1.2238)
(-1.3474, -2.1211, -1.5974)
(-0.7513, -2.3209, -1.872)
(-0.0763, -2.3071, -1.9963)
(0.5914, -2.2395, -2.0683)
(1.2199, -2.1593, -2.1216)
(1.6983, -2.0905, -2.1454)
(-1.6851, -2.0397, -0.7446)
(-1.2451, -2.489, -1.1355)
(-0.6705, -2.7653, -1.4712)
(0.0258, -2.7899, -1.6659)
(0.733, -2.7286, -1.77)
(1.4092, -2.6645, -1.8375)
(1.9423, -2.6184, -1.8587)
(-1.4402, -2.2298, -0.2414)
(-1.0155, -2.6877, -0.623)
(-0.5011, -3.0468, -0.9817)
(0.1574, -3.1726, -1.2439)
