(3.0168, -2.9464, -4.9127)
(3.1776, -2.2967, -5.0305)
(3.1758, -1.6207, -5.1732)
(3.1072, -0.9451, -5.3161)
(3.0352, -0.2693, -5.4583)
(2.951, -2.8471, -4.4843)
(3.1419, -2.205, -4.6013)
(2.9994, 0.3696, -5.5917)
(3.1674, -1.5301, -4.7421)
(3.0138, 0.7944, -5.6096)
(3.1142, -0.8537, -4.885)
(3.048, -0.1776, -5.0273)
(3.0117, 0.4623, -5.1623)
(3.0238, 0.9464, -5.3043)
(2.8636, -2.7174, -3.929)
(3.09, -2.0848, -4.0406)
(3.1496, -1.4124, -4.1785)
(3.1173, -0.7351, -4.3211)
(3.0595, -0.0585, -4.4634)
(3.0234, 0.5812, -4.5982)
(3.0245, 1.0683, -4.7018)
(2.7683, -2.5782, -3.3424)
(3.0296, -1.9569, -3.4474)
(3.1234, -1.2884, -3.5818)
(3.1116, -0.6109, -3.7236)
(3.0622, 0.0658, -3.8659)
(3.0294, 0.7046, -3.9998)
(3.0381, 1.1927, -4.1033)
(2.6698, -2.4361, -2.7568)
(2.9647, -1.8279, -2.8548)
(3.0906, -1.1649, -2.9852)
(3.0961, -0.489, -3.1254)
(3.0511, 0.1838, -3.2654)
(3.0171, 0.8166, -3.396)
(3.0318, 1.3057, -3.4986)
(2.5677, -2.2906, -2.1725)
(2.8957, -1.6976, -2.2628)
(3.0522, -1.0425, -2.3884)
(3.0714, -0.3741, -2.5238)
(3.025, 0.2829, -2.6555)
(2.9764, 0.9017, -2.7793)
(2.9604, 1.3827, -2.8784)
(2.4614, -2.1408, -1.5897)
(2.8229, -1.5657, -1.6715)
(3.0095, -0.9224, -1.7905)
(3.0387, -0.2699, -1.9169)
(2.9863, 0.3669, -2.0383)
(2.9155, 0.9696, -2.1556)
(2.8597, 1.4382, -2.2523)
(2.3501, -1.9856, -1.0091)
(2.7459, -1.4322, -1.0809)
(2.9637, -0.8046, -1.1919)
(2.9991, -0.168, -1.3098)
(2.9381, 0.4524, -1.4235)
(2.8469, 1.0413, -1.5354)
(2.7535, 1.4956, -1.6281)
(2.2328, -1.8238, -0.4312)
(2.6646, -1.2959, -0.4915)
(2.9175, -0.6863, -0.5943)
(2.9547, -0.0584, -0.7086)
(2.8855, 0.5552, -0.8197)
(2.785, 1.1385, -0.928)
(2.6722, 1.5842, -1.0158)
(2.1114, -1.6561, 0.1442)
(2.5811, -1.1559, 0.0967)
(2.8778, -0.5664, 0.002)
(2.9155, 0.0631, -0.1154)
(2.8432, 0.6834, -0.2302)
(2.7479, 1.274, -0.3389)
(2.643, 1.7276, -0.4256)
(1.9955, -1.4909, 0.7211)
(2.5049, -1.0168, 0.6866)
(2.8585, -0.4482, 0.599)
(2.9195, 0.1932, 0.4712)
(2.8497, 0.8341, 0.3462)
(2.7567, 1.4421, 0.2336)
(2.6615, 1.9083, 0.1479)
(1.8853, -1.3329, 1.2998)
(2.4231, -0.8769, 1.276)
(2.83, -0.3209, 1.1915)
(2.9839, 0.3281, 1.0509)
(2.9322, 0.9947, 0.9106)
(2.8412, 1.6331, 0.7862)
(2.7297, 2.1271, 0.7056)
(1.7408, -1.1436, 1.8612)
(2.2818, -0.6959, 1.8419)
(2.717, -0.1583, 1.7655)
(2.9585, 0.4731, 1.6309)
(2.9853, 1.1483, 1.4769)
(2.9851, 1.8225, 1.3223)
(3.0389, 2.5579, 1.1332)
(1.5705, -0.9283, 2.4089)
(2.1026, -0.4823, 2.3873)
(2.5612, 0.0277, 2.3235)
(2.8584, 0.6229, 2.2053)
(3.5579, 3.0253, 1.1942)
(2.9349, 1.2807, 2.0492)
(3.0516, 1.9365, 1.8888)
(4.0281, 3.3524, 1.5853)
(3.3501, 2.5043, 1.6943)
(4.4808, 3.6281, 2.0319)
(3.8296, 2.9312, 1.5161)
(1.3898, -0.6991, 2.953)
(1.9103, -0.2499, 2.9269)
(2.4132, 0.2233, 2.8801)
(4.712, 3.8669, 2.0872)
(2.8125, 0.76, 2.7855)
(4.2785, 3.3736, 1.4845)
(3.0295, 1.3738, 2.6242)
(3.2476, 1.9945, 2.4486)
(4.6129, 3.7911, 1.7212)
(3.5975, 2.5303, 2.2408)
(4.8752, 4.1011, 1.9253)
(4.105, 2.913, 2.0025)
(1.1899, -0.4554, 3.46)
(1.6643, 0.0196, 3.4433)
(2.2008, 0.4872, 3.393)
(4.5999, 3.3335, 1.8049)
(2.7201, 0.9546, 3.3324)
(3.1236, 1.4801, 3.189)
(5.0014, 3.7813, 1.7044)
(3.4641, 2.0393, 3.0021)
(1.0202, -0.25, 3.8557)
(5.2071, 4.1915, 1.6766)
(3.8269, 2.5697, 2.8001)
(4.3206, 2.9671, 2.5654)
(1.9158, 0.8513, 3.7984)
(1.261, 0.354, 3.9398)
(4.8077, 3.4018, 2.3475)
(2.4866, 1.2875, 3.7561)
(3.0098, 1.7376, 3.6772)
(5.2391, 3.8503, 2.1595)
(3.4879, 2.2077, 3.5321)
(5.5271, 4.2258, 2.0315)
(3.9443, 2.681, 3.3405)
(4.4115, 3.132, 3.1199)
(1.2049, 0.9521, 4.1224)
(1.6379, 1.3086, 4.0647)
(4.8807, 3.5912, 2.9107)
(2.1733, 1.7255, 4.016)
(2.7189, 2.1581, 3.9587)
(5.3195, 4.0348, 2.7272)
(3.2501, 2.5956, 3.8656)
(5.6744, 4.3567, 2.5961)
(3.7664, 3.0355, 3.7247)
(4.2696, 3.4764, 3.5516)
(1.0104, 1.4245, 4.3126)
(1.3522, 1.7596, 4.2417)
(4.773, 3.9158, 3.3791)
(1.8528, 2.1717, 4.1654)
(2.3901, 2.6051, 4.0837)
(5.2546, 4.3277, 3.2342)
(2.926, 3.0398, 3.9969)
(0.9356, 1.7675, 4.3345)
(5.6358, 4.6273, 3.1245)
(3.4565, 3.4742, 3.8855)
(1.0441, 2.0919, 4.2861)
(1.5918, 2.5132, 4.2002)
(3.979, 3.908, 3.7462)
(2.1275, 2.9459, 4.1257)
(4.5037, 4.3368, 3.6085)
(2.6649, 3.3809, 4.0489)
(3.1985, 3.8153, 3.9448)
(5.0137, 4.7248, 3.5145)
(3.7221, 4.2513, 3.8047)
(5.4156, 4.9796, 3.4645)
(4.2456, 4.681, 3.6458)
(5.1253, 5.1456, 3.5249)
(4.7854, 5.1044, 3.5079)
(-0.5417, 1.8788, -6.1425)
(0.1132, 2.0767, -6.0624)
(0.797, 2.039, -5.987)
(1.4581, 1.8432, -5.9157)
