(-1.1782, -2.3316, -5.4648)
(-0.6194, -2.2139, -5.2316)
(-0.146, -2.5676, -5.0904)
(0.4591, -2.7052, -5.0289)
(1.047, -2.4395, -5.1579)
(-1.2547, -2.4727, -5.0593)
(-0.7473, -2.2536, -4.8277)
(1.6057, -2.1129, -5.2567)
(-0.2169, -2.4569, -4.6949)
(1.9689, -1.8875, -5.2345)
(0.4278, -2.5141, -4.6641)
(1.0759, -2.3476, -4.766)
(1.6357, -2.0427, -4.835)
(2.0773, -1.8115, -4.9177)
(-1.3316, -2.6398, -4.5263)
(-0.865, -2.3149, -4.3235)
(-0.272, -2.23, -4.246)
(0.3658, -2.1816, -4.2841)
(1.0455, -2.1045, -4.3427)
(1.6379, -1.9151, -4.305)
(2.1023, -1.9476, -4.3176)
(-1.3663, -2.8023, -3.9618)
(-0.7863, -2.5518, -3.8276)
(-0.159, -2.3322, -3.7395)
(0.4653, -2.2635, -3.8061)
(1.0844, -2.1455, -3.8887)
(1.5932, -1.8992, -3.8484)
(2.0715, -2.0866, -3.7233)
(-1.3942, -2.9627, -3.4037)
(-0.7391, -2.9013, -3.3794)
(-0.0861, -2.6995, -3.3188)
(0.5113, -2.505, -3.3232)
(0.896, -2.1495, -3.5445)
(1.3111, -1.9147, -3.764)
(1.669, -1.71, -4.0055)
(-1.3894, -2.9997, -2.8122)
(-0.7338, -3.0768, -2.8242)
(-0.0901, -2.8756, -2.7825)
(0.4781, -2.5815, -2.7702)
(0.836, -2.1772, -2.9872)
(1.246, -1.889, -3.247)
(1.5115, -1.721, -3.3652)
(-1.3524, -2.9723, -2.2107)
(-0.7254, -3.1206, -2.2307)
(-0.1247, -2.8795, -2.222)
(0.4405, -2.5859, -2.2498)
(0.9161, -2.3485, -2.4439)
(1.2798, -1.9303, -2.5697)
(1.4733, -1.5131, -2.6037)
(-1.276, -2.8942, -1.6151)
(-0.6597, -3.1362, -1.646)
(-0.0171, -3.0592, -1.7115)
(0.565, -2.8163, -1.7861)
(1.0469, -2.4689, -1.8806)
(1.4632, -2.0583, -1.9612)
(1.7883, -1.7294, -2.0211)
(-1.1744, -2.7759, -1.0274)
(-0.5666, -3.0627, -1.0582)
(0.0911, -3.0692, -1.1366)
(0.6915, -2.8691, -1.2204)
(1.2122, -2.5405, -1.2966)
(1.689, -2.194, -1.3789)
(2.051, -1.9122, -1.4433)
(-1.0689, -2.6529, -0.4416)
(-0.475, -2.9795, -0.4668)
(0.1822, -3.0104, -0.5448)
(0.8027, -2.8307, -0.6325)
(1.3826, -2.5837, -0.7175)
(1.9175, -2.3153, -0.8068)
(2.3194, -2.0846, -0.8734)
(-0.986, -2.5695, 0.1514)
(-0.388, -2.9494, 0.1292)
(0.2838, -3.0616, 0.0459)
(0.9432, -2.9018, -0.0585)
(1.5709, -2.6741, -0.1571)
(2.1544, -2.4389, -0.2493)
(2.593, -2.2443, -0.3116)
(-0.9088, -2.4884, 0.7325)
(-0.2957, -2.9034, 0.7195)
(0.3883, -3.1149, 0.6383)
(1.0927, -3.0184, 0.5044)
(1.766, -2.8015, 0.3851)
(2.4016, -2.5707, 0.2922)
(2.897, -2.3727, 0.2464)
(-0.7363, -2.2411, 1.2409)
(-0.1375, -2.6618, 1.2406)
(0.5158, -2.9673, 1.1945)
(1.2248, -2.9975, 1.0735)
