(2.3943, 2.6929, -4.8687)
(2.2453, 2.9674, -4.3368)
(2.5717, 3.2557, -3.9132)
(2.675, 3.6867, -3.4744)
(2.3766, 4.2088, -3.2077)
(2.5395, 2.3809, -4.6008)
(2.2922, 2.6126, -4.1066)
(2.019, 4.6866, -2.9385)
(2.4652, 2.9434, -3.6584)
(1.7735, 4.9414, -2.6977)
(2.4859, 3.421, -3.221)
(2.2832, 3.9763, -2.8913)
(1.9472, 4.4369, -2.5978)
(1.6915, 4.8186, -2.3877)
(2.7107, 1.9882, -4.2341)
(2.36, 2.2024, -3.792)
(2.2418, 2.6043, -3.3568)
(2.1574, 3.1159, -2.9804)
(2.0422, 3.6716, -2.5941)
(1.8197, 4.0939, -2.1936)
(1.8259, 4.4598, -1.9055)
(2.8749, 1.6075, -3.8166)
(2.5921, 1.9558, -3.3521)
(2.3374, 2.3714, -2.8916)
(2.2336, 2.89, -2.5466)
(2.0809, 3.4128, -2.2189)
(1.8063, 3.7669, -1.8718)
(1.9664, 4.062, -1.4634)
(3.0366, 1.236, -3.3996)
(2.9384, 1.7205, -2.9648)
(2.7001, 2.1741, -2.5085)
(2.4722, 2.6269, -2.1373)
(2.0956, 3.0483, -2.0745)
(1.8377, 3.497, -1.9865)
(1.6131, 3.9173, -1.9509)
(3.0733, 0.8629, -2.9406)
(3.1133, 1.377, -2.5284)
(2.8761, 1.8355, -2.0924)
(2.5504, 2.251, -1.7307)
(2.1266, 2.6469, -1.6834)
(1.8157, 3.1153, -1.6317)
(1.633, 3.3873, -1.5591)
(3.0439, 0.5053, -2.4557)
(3.1566, 1.0057, -2.0653)
(2.8819, 1.4506, -1.6836)
(2.5569, 1.8894, -1.3546)
(2.2931, 2.3682, -1.2086)
(1.8551, 2.7097, -1.0881)
(1.4276, 2.8618, -1.0056)
(2.9616, 0.1795, -1.9519)
(3.1684, 0.6827, -1.5734)
(3.0553, 1.2144, -1.216)
(2.78, 1.6983, -0.9104)
(2.4059, 2.1135, -0.6877)
(1.9725, 2.4667, -0.4985)
(1.6258, 2.7403, -0.3488)
(2.8377, -0.1236, -1.4395)
(3.0898, 0.375, -1.0647)
(3.0592, 0.9301, -0.7047)
(2.8255, 1.4357, -0.3929)
(2.4681, 1.8699, -0.1307)
(2.0952, 2.2733, 0.0981)
(1.7935, 2.5801, 0.2696)
(2.709, -0.4227, -0.9264)
(3.0015, 0.0633, -0.5547)
(2.9953, 0.6189, -0.1937)
(2.7809, 1.1434, 0.1287)
(2.5016, 1.632, 0.4249)
(2.2034, 2.088, 0.6882)
(1.9504, 2.429, 0.8853)
(2.621, -0.742, -0.4207)
(2.9666, -0.2525, -0.0421)
(3.0407, 0.3212, 0.327)
(2.844, 0.8871, 0.6622)
(2.5812, 1.4219, 0.9791)
(2.3135, 1.9185, 1.2724)
(2.0944, 2.2865, 1.4976)
(2.5357, -1.0581, 0.0724)
(2.9154, -0.5613, 0.4689)
(3.088, 0.0247, 0.851)
(2.952, 0.6467, 1.1945)
(2.6974, 1.2303, 1.525)
(2.4311, 1.7675, 1.8513)
(2.2055, 2.1684, 2.1254)
(2.279, -1.2617, 0.5643)
(2.6653, -0.7837, 0.9618)
(2.9335, -0.2397, 1.3546)
(2.9236, 0.3831, 1.7155)
(2.7652, 0.9999, 2.0576)
(2.5715, 1.5997, 2.4076)
(2.3141, 2.2235, 2.8495)
(1.9821, -1.4435, 1.0608)
(2.3457, -0.9682, 1.4405)
(2.6031, -0.4318, 1.8167)
(2.6998, 0.1593, 2.1891)
(2.4602, 2.4637, 3.5552)
(2.7184, 0.7707, 2.5448)
(2.6918, 1.3972, 2.8776)
