(-1.9874, 1.3949, -6.0017)
(-1.3186, 1.5027, -6.0565)
(-0.67, 1.7341, -6.0015)
(-0.0404, 2.0068, -5.8975)
(0.5885, 2.281, -5.7904)
(-1.9104, 1.1239, -5.6578)
(-1.2405, 1.2112, -5.7358)
(1.192, 2.5196, -5.7123)
(-0.5854, 1.4243, -5.7)
(1.604, 2.6003, -5.6433)
(0.0494, 1.6876, -5.6072)
(0.6801, 1.9583, -5.5043)
(1.2845, 2.1987, -5.4268)
(1.7526, 2.3868, -5.4227)
(-1.8102, 0.7741, -5.2101)
(-1.1396, 0.8337, -5.3129)
(-0.4773, 1.0231, -5.3009)
(0.164, 1.2735, -5.2231)
(0.7977, 1.5392, -5.1265)
(1.4019, 1.7792, -5.0488)
(1.87, 1.9452, -5.0115)
(-1.7032, 0.4068, -4.7346)
(-1.0336, 0.4378, -4.8613)
(-0.3655, 0.6029, -4.8731)
(0.2817, 0.8401, -4.8099)
(0.9178, 1.1006, -4.7194)
(1.522, 1.3377, -4.6439)
(1.9931, 1.4991, -4.612)
(-1.5942, 0.0427, -4.2567)
(-0.9279, 0.0454, -4.4065)
(-0.2561, 0.1867, -4.4407)
(0.3945, 0.4117, -4.3895)
(1.028, 0.6671, -4.3016)
(1.6262, 0.9013, -4.2244)
(2.0999, 1.0585, -4.1961)
(-1.483, -0.3176, -3.7762)
(-0.822, -0.3439, -3.9489)
(-0.1492, -0.2265, -4.0042)
(0.498, -0.0149, -3.9617)
(1.1158, 0.2321, -3.8708)
(1.6965, 0.4677, -3.7815)
(2.154, 0.6396, -3.7299)
(-1.3688, -0.6734, -3.2927)
(-0.7157, -0.7299, -3.4884)
(-0.0459, -0.6382, -3.5643)
(0.5889, -0.4426, -3.5268)
(1.1857, -0.2033, -3.4293)
(1.7447, 0.038, -3.3229)
(2.1791, 0.2302, -3.2431)
(-1.2509, -1.0234, -2.8057)
(-0.609, -1.1126, -3.0251)
(0.0545, -1.0491, -3.1222)
(0.6756, -0.8665, -3.0872)
(1.2544, -0.6308, -2.982)
(1.7945, -0.3837, -2.8599)
(2.2046, -0.1739, -2.753)
(-1.1283, -1.3665, -2.3146)
(-0.5008, -1.4912, -2.5586)
(0.1552, -1.4588, -2.6803)
(0.7685, -1.2817, -2.6462)
(1.3384, -1.0442, -2.5347)
(1.8705, -0.795, -2.4048)
(2.2671, -0.5786, -2.2821)
(-1.001, -1.7041, -1.8208)
(-0.3897, -1.8669, -2.0906)
(0.2592, -1.8711, -2.2437)
(0.8742, -1.6917, -2.2116)
(1.4497, -1.4483, -2.0988)
(1.9903, -1.2007, -1.9713)
(2.3966, -0.9886, -1.8521)
(-0.8748, -2.0466, -1.3307)
(-0.2774, -2.2485, -1.627)
(0.3674, -2.2969, -1.8221)
(1.0003, -2.1216, -1.8113)
(1.5963, -1.8683, -1.7024)
(2.1542, -1.6159, -1.5754)
(2.5752, -1.4084, -1.46)
(-0.7539, -2.3954, -0.8452)
(-0.1658, -2.6261, -1.1595)
(0.4817, -2.7119, -1.3945)
(1.1478, -2.5826, -1.459)
(1.7735, -2.324, -1.3676)
(2.3612, -2.0585, -1.2432)
(2.8044, -1.8398, -1.1065)
(-0.6124, -2.7042, -0.3388)
(-0.0315, -2.9418, -0.6542)
(0.6062, -3.0546, -0.909)
(1.28, -2.9868, -1.0379)
(1.9358, -2.7643, -1.0115)
(2.5832, -2.525, -0.9656)
(3.3044, -2.2814, -0.9687)
(-0.4532, -2.9819, 0.1836)
(0.1237, -3.2127, -0.1272)
(0.7414, -3.3544, -0.3971)
(1.3959, -3.3399, -0.5643)
(3.898, -2.5638, -1.2124)
(2.0489, -3.1494, -0.5796)
(2.7112, -2.9808, -0.6277)
(4.3434, -3.0949, -1.2389)
(3.3398, -2.9134, -0.8507)
(4.7344, -3.667, -1.228)
(3.8835, -2.9949, -1.2271)
(-0.2834, -3.2481, 0.7143)
(0.2932, -3.4677, 0.4099)
(0.8878, -3.6562, 0.1103)
(5.0283, -3.8088, -1.312)
(1.5147, -3.733, -0.1298)
(4.4336, -3.1674, -1.4836)
(2.1647, -3.6328, -0.2615)
(2.8216, -3.5211, -0.4017)
(4.9278, -3.4803, -1.4894)
(3.4338, -3.4807, -0.678)
(5.2988, -3.7429, -1.4859)
(3.9429, -3.5411, -1.1229)
(-0.1052, -3.4713, 1.2386)
(0.4833, -3.6651, 0.9797)
(1.082, -3.8727, 0.6519)
(4.4848, -3.6183, -1.5244)
(1.6757, -4.0618, 0.3302)
(2.293, -4.1057, 0.0533)
(5.0269, -3.7078, -1.7889)
(2.9251, -4.0714, -0.1976)
(0.0446, -3.6344, 1.661)
(5.4781, -3.7396, -1.8705)
(3.5356, -4.0445, -0.4809)
(4.055, -4.0965, -0.9102)
(1.3521, -3.9441, 1.1997)
(0.6919, -3.7392, 1.6666)
(4.6084, -4.1507, -1.3158)
(1.9303, -4.1844, 0.8449)
(2.5085, -4.3649, 0.5049)
(5.1594, -4.1913, -1.6583)
(3.0933, -4.4633, 0.1601)
(5.6004, -4.2028, -1.8721)
(3.6752, -4.512, -0.1979)
(4.2387, -4.5489, -0.587)
(1.2505, -3.7381, 1.9532)
(1.7137, -3.8962, 1.6732)
(4.8106, -4.5945, -0.9686)
(2.2634, -4.1133, 1.3363)
(2.8312, -4.3273, 0.9899)
(5.3591, -4.644, -1.3147)
(3.3995, -4.5041, 0.6322)
(5.7672, -4.7039, -1.5914)
(3.966, -4.6345, 0.2554)
(4.5299, -4.732, -0.1321)
(1.6499, -3.6804, 2.3197)
(2.0671, -3.7761, 2.0941)
(5.0922, -4.8304, -0.5198)
(2.6025, -3.9515, 1.7642)
(3.1687, -4.1416, 1.4084)
(5.6222, -4.9414, -0.8795)
(3.7356, -4.3265, 1.0505)
(1.9584, -3.59, 2.4625)
(6.0163, -5.0378, -1.1668)
(4.3008, -4.4893, 0.681)
(2.3001, -3.5616, 2.4211)
(2.8576, -3.7569, 2.0523)
(4.8632, -4.6259, 0.2994)
(3.4226, -3.9515, 1.7021)
(5.4213, -4.7659, -0.084)
(3.9902, -4.1451, 1.3497)
(4.5564, -4.3154, 0.9825)
(5.9363, -4.9378, -0.4372)
(5.1211, -4.4517, 0.6)
(6.2931, -5.1009, -0.7112)
(5.6799, -4.5745, 0.2041)
(6.3715, -4.9392, -0.4227)
(6.237, -4.7246, -0.1916)
(1.653, 5.3885, -3.1282)
(2.0258, 4.9598, -3.5178)
(2.1804, 4.475, -3.9822)
(2.1769, 3.9789, -4.4664)
(2.0739, 3.4864, -4.9423)
(1.6538, 5.0857, -2.8131)
(1.9568, 4.6375, -3.233)
(1.8866, 3.0306, -5.3701)
(2.146, 4.155, -3.6867)
(1.7422, 2.6931, -5.5851)
(2.204, 3.6629, -4.1636)
(2.1324, 3.1709, -4.6407)
(1.9574, 2.7149, -5.0731)
(1.7634, 2.4006, -5.4128)
(1.6611, 4.6909, -2.4018)
(1.8812, 4.2221, -2.8485)
(2.0712, 3.7371, -3.3024)
(2.1996, 3.2482, -3.769)
(2.191, 2.7566, -4.2465)
(2.05, 2.2988, -4.6848)
(1.8778, 1.9592, -4.9995)
(1.6536, 4.2641, -1.976)
(1.784, 3.7837, -2.4439)
(1.9512, 3.2958, -2.9024)
(2.1328, 2.8086, -3.3567)
(2.2113, 2.3178, -3.827)
(2.1353, 1.8572, -4.272)
(2.0006, 1.5143, -4.6009)
(1.6698, 3.8354, -1.5506)
(1.733, 3.3505, -2.0265)
(1.8416, 2.8581, -2.4962)
(2.0221, 2.3702, -2.9497)
(2.1724, 1.8825, -3.4035)
(2.184, 1.4219, -3.8437)
(2.1087, 1.0748, -4.1873)
(1.728, 3.4115, -1.124)
(1.7755, 2.9294, -1.5993)
(1.8184, 2.4303, -2.0735)
(1.9335, 1.9389, -2.5307)
(2.0893, 1.4574, -2.9664)
(2.1818, 1.0026, -3.3852)
(2.1621, 0.6569, -3.7219)
(1.8187, 2.9893, -0.7054)
(1.9413, 2.5308, -1.1812)
(1.9516, 2.0283, -1.6486)
(1.9707, 1.5296, -2.0897)
(2.0457, 1.047, -2.5122)
(2.1506, 0.5947, -2.9099)
(2.1873, 0.2474, -3.2353)
(1.8722, 2.5406, -0.313)
(2.1366, 2.1331, -0.7775)
(2.2001, 1.6519, -1.2446)
(2.176, 1.1522, -1.6623)
(2.1691, 0.6617, -2.0589)
(2.1796, 0.196, -2.4356)
(2.2112, -0.1551, -2.7461)
(1.8613, 2.0569, 0.0414)
(2.2561, 1.7041, -0.3819)
(2.4424, 1.2685, -0.8473)
(2.4553, 0.7843, -1.268)
(2.3965, 0.2845, -1.6404)
(2.3187, -0.1957, -1.9879)
(2.2738, -0.5601, -2.2751)
(1.7992, 1.5491, 0.359)
(2.2874, 1.2401, -0.0082)
