(-1.6636, 0.2248, -6.0229)
(-1.0458, 0.0443, -6.0457)
(-0.3582, -0.0193, -5.9787)
(0.3325, -0.0611, -5.9002)
(1.0222, -0.0723, -5.7895)
(-1.7452, -0.0327, -5.6741)
(-1.1126, -0.2272, -5.7076)
(1.6591, -0.0392, -5.6279)
(-0.4237, -0.3008, -5.6504)
(2.0356, 0.0015, -5.4221)
(0.2659, -0.3259, -5.5604)
(0.9429, -0.2817, -5.4225)
(1.5596, -0.1856, -5.2351)
(2.0443, -0.0676, -5.0813)
(-1.8453, -0.3139, -5.1925)
(-1.1926, -0.4878, -5.2202)
(-0.5004, -0.5365, -5.1643)
(0.1838, -0.5727, -5.0961)
(0.8592, -0.5621, -4.9872)
(1.4256, -0.4522, -4.7879)
(1.8347, -0.3096, -4.5577)
(-1.9207, -0.5148, -4.6365)
(-1.2471, -0.5962, -4.6496)
(-0.5559, -0.5539, -4.5981)
(0.0911, -0.5524, -4.5518)
(0.7738, -0.6121, -4.4915)
(1.3481, -0.7345, -4.4563)
(1.8217, -0.848, -4.2693)
(-1.9776, -0.7132, -4.0734)
(-1.3212, -0.8278, -4.1112)
(-0.6512, -0.7445, -4.0423)
(-0.0092, -0.7561, -3.982)
(0.634, -0.7493, -3.9762)
(1.1666, -0.625, -4.09)
(1.5699, -0.3458, -4.0501)
(-2.0271, -0.9207, -3.5105)
(-1.3909, -1.0513, -3.5675)
(-0.7504, -0.939, -3.5127)
(-0.1238, -1.0209, -3.4663)
(0.5024, -1.0024, -3.4466)
(0.9955, -0.773, -3.546)
(1.3856, -0.5829, -3.4687)
(-2.0544, -1.121, -2.9429)
(-1.4344, -1.3245, -3.0467)
(-0.7838, -1.3281, -3.0934)
(-0.177, -1.4819, -3.1892)
(0.4248, -1.4255, -3.1511)
(0.8707, -1.0855, -3.0197)
(1.2021, -0.8001, -2.8727)
(-2.0531, -1.3009, -2.3668)
(-1.4469, -1.555, -2.5011)
(-0.799, -1.6673, -2.6004)
(-0.2046, -1.8309, -2.7182)
(0.3808, -1.7479, -2.6696)
(0.8646, -1.449, -2.5206)
(1.2981, -1.281, -2.4498)
(-2.0243, -1.4731, -1.7891)
(-1.4564, -1.8005, -1.9597)
(-0.832, -1.9973, -2.0951)
(-0.2327, -2.1386, -2.1895)
(0.3525, -2.034, -2.1297)
(0.8792, -1.7955, -2.0104)
(1.324, -1.6628, -1.9474)
(-1.9569, -1.6237, -1.2084)
(-1.4412, -2.027, -1.4105)
(-0.8654, -2.3174, -1.5867)
(-0.2563, -2.4315, -1.6611)
(0.338, -2.3032, -1.5929)
(0.9014, -2.1238, -1.5044)
